smiles,P2,P1,P3,P4,P5,P6,P7,P8,P9
COC(=O)c1cccc(NC(=S)NCCC2=CCCCC2)c1,1,1,1,1,1,1,1,1,1
CCOC(=O)C1CCN(C(=O)CCCN2C(=O)c3ccccc3C2=O)CC1,1,1,1,1,1,1,1,0,1
CC(=O)Nc1ccc(NC(=O)CSc2nnc(C3CC3)n2C)cc1,1,0,0,0,1,1,1,1,1
CCOC(=O)C1C(=O)CC(C)(O)C(C(=O)OCC)C1c1ccccc1OC,1,1,1,1,1,1,0,1,1
O=c1c2nnn(Cc3ccccc3)c2ncn1-c1ccccc1,1,0,1,0,1,1,1,0,1
COC(=O)c1cccc(Oc2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,1,1,0,1,1,1,1,1,1
COc1ccccc1N1CCN(C(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)CC1,1,1,1,1,0,1,1,0,1
CCOc1ccc(Cc2nn[nH]n2)cc1,1,0,1,1,1,1,1,0,1
O=C(NCCc1ccccc1)c1cc(-c2ccc3c(c2)OCO3)on1,0,1,1,0,1,1,0,0,0
O=C(Cc1ccc(Cl)cc1)N1CCN(C(=O)c2ccco2)CC1,1,1,1,1,1,1,1,1,1
Cc1ccc(OCc2nnc(SCC(=O)Nc3ccc4c(c3)OCCO4)n2Cc2ccco2)cc1,0,1,0,0,0,1,0,1,1
CCS(=O)(=O)N1CCc2cc(OC)c(OC)cc2C1,1,1,1,1,1,1,1,0,1
COc1cccc(Oc2coc3c(CN4CCOCC4)c(O)ccc3c2=O)c1,1,1,1,1,1,1,0,1,1
Cc1cc(OCC(=O)Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)ccc1Cl,1,1,1,1,1,1,1,1,0
CCOC(=O)CSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCN(C)C3,1,1,1,1,1,1,1,1,1
CCOc1ccc2[nH]c(=O)c(CN(CCCO)C(C)=O)cc2c1,1,1,1,1,1,0,1,1,1
Cc1cc(NC(=O)CSc2ccc3nnc(-c4ccccc4)n3n2)no1,0,0,0,0,0,1,1,1,1
CCOC(=O)c1c(C)[nH]c(=S)c(C#N)c1-c1ccccc1,1,1,1,1,1,1,1,1,1
CCOc1ccccc1NC(=O)CN(Cc1ccccc1)S(C)(=O)=O,1,0,0,1,1,1,1,1,0
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NCc1cccs1,0,0,0,0,0,1,1,1,1
O=C(c1coc(=O)c2ccccc12)N1CCN(Cc2ccccc2)CC1,0,1,1,0,1,1,0,1,0
CC(C)(C)C(=O)NC1CCN(S(=O)(=O)c2ccccc2F)CC1,1,1,1,1,1,1,1,1,1
COc1ccc(CCNc2oc(COc3ccccc3F)nc2C#N)cc1,1,1,0,1,1,1,1,1,1
Cc1cc(NC(=O)CSc2nnc3c(C)cc4ccccc4n23)no1,1,0,0,0,0,1,1,0,0
O=C(O)C1C2C=CC3(CN(Cc4ccco4)C(=O)C13)O2,1,1,1,1,1,1,1,1,1
O=C(CCN1CCCCC1)N/N=C/c1ccc(Br)cc1,1,1,1,1,1,1,1,1,1
COc1ccc(Nc2nnc(SC(C(=O)Nc3ccc(OC)c(Cl)c3)c3ccccc3)s2)cc1,1,1,1,1,1,1,1,1,1
COc1ccc(N2C(=O)CCC(C(=O)Nc3ccccn3)C2c2ccc(OC)c(OC)c2)cc1,1,1,0,1,0,1,1,1,1
O=C(c1ccc(Br)o1)N1CCN=C1SCc1cccnc1,0,1,1,1,1,1,1,1,1
Cc1cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(C)n1-c1ccccc1,1,1,1,1,1,1,1,1,1
CC1(C)N([O-])C2=C(c3ccccc3C2=O)[N+](=O)C1(C)C,1,1,1,1,1,1,1,1,1
Cc1c(-c2ccccc2)nc(N)c(C#N)c1-c1ccco1,1,1,1,1,1,1,1,0,1
COc1ccc(Oc2ncnc3c2ncn3Cc2ccccc2)cc1,0,0,0,0,1,1,1,1,1
O=C(c1ccc(Cl)cc1)C1CCCN(Cc2cccn2-c2ccccn2)C1,1,1,1,1,1,1,1,1,1
Cc1cccc(OCCn2c(NC(=O)c3ccco3)nc3ccccc32)c1,0,0,0,1,1,1,1,0,0
CSc1nnc(Cn2c(=O)sc3ccccc32)n1C,0,0,1,1,1,1,1,1,1
CC(=O)Nc1ccc(Cl)c(C(=O)Nc2cccc(C)n2)c1,1,1,1,1,1,1,1,1,1
C=C(C)COc1ccc2oc(C)c(C(=O)OCCOC)c2c1,1,1,1,1,1,1,1,0,0
CCCCNC(=O)OCC(CC)NC(=O)OCC(C)C,1,1,1,1,1,0,1,1,1
COc1ccc(Cl)cc1NC(=O)c1oc(C)nc1C,0,0,1,0,1,1,1,1,1
CCC(C)NC(=O)CSc1nc2ccccc2c(=O)n1CCCC(=O)NCC1CCCO1,1,1,0,1,0,1,1,0,1
COc1ccc2oc(C)c(C(N)=O)c2c1,1,1,1,0,0,1,1,0,1
COCCCNc1nc(-c2ccncc2)nc2ccccc12,1,1,1,0,1,1,1,1,1
O=S(=O)(NCC(O)COCc1ccco1)c1cccs1,1,1,1,1,0,1,1,1,1
c1ccc(-c2nnc(-c3ccccc3)o2)cc1,1,1,1,1,1,0,1,1,1
CON/C=N/C(=O)NOCc1ncc(C(F)(F)F)cc1Cl,1,1,1,1,1,1,1,1,0
CC(Sc1nncs1)C(=O)NCc1ccc2c(c1)OCO2,0,0,1,0,0,0,0,1,1
CCN(CC)S(=O)(=O)c1ccccc1/C=N/O,1,0,1,1,0,1,0,0,1
O=C(Nc1ccccc1)Nc1cccc(Cl)c1,1,1,1,1,1,1,1,1,1
CN(C)C(=O)Cn1c(SCC(=O)N2CCCc3ccccc32)nc2ccccc21,0,1,1,1,1,1,1,0,1
CC(C)(C)c1cc(C(F)(F)F)nc(SCCCNC(=O)c2ccco2)n1,0,0,1,1,0,1,0,1,1
Cc1ccc2c(c1)N(CCC(=O)NC(C)C)C(=O)CO2,1,1,1,1,1,1,1,1,1
COc1ccc(/C=N/NC(=O)c2ccc(CSc3nc(C)cc(C)n3)cc2)cc1O,1,1,1,1,1,1,1,1,1
O=C(Nc1nc2ccccc2[nH]1)C12CC3CC(CC(C3)C1)C2,1,1,1,1,1,1,1,1,1
CC(=O)Oc1oc(-c2ccccc2)nc1/C=N/c1ccccc1,1,1,1,1,1,0,1,1,0
Cc1cc(C)n(-c2nc(-c3cccc(Cl)c3)cs2)n1,0,0,1,1,0,1,0,1,1
CC(=O)c1n[nH]nc1NC(=O)c1ccccc1,1,0,1,1,1,1,0,1,0
O=C(CNS(=O)(=O)c1ccccc1)NCc1ccccn1,1,0,1,1,1,1,1,0,0
CN(C)c1ccc(NC(=O)c2cccc(N3C(=O)CCC3=O)c2)cc1,1,1,1,0,1,1,1,1,0
CCN(CC)CCOc1cccc(C(C)C)c1,1,1,1,1,1,1,1,1,1
CCOC(=O)CN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21,0,1,1,1,1,1,0,1,1
Cc1nc(S(=O)(=O)c2cccc(Cl)c2)nc2c1CCC2,1,1,1,1,1,1,1,1,1
COc1ccccc1-n1c(SCC(=O)NC2CCCC2)nc2cccnc21,0,0,0,0,0,0,1,1,1
Cc1ccc(C(=O)N/N=C/c2nc3ccccc3n2C)cc1,1,1,1,1,1,1,1,1,1
CNC(=O)N(C1=NCC(C)(C)S1)c1ccc(F)c(Cl)c1,1,1,1,1,1,1,1,1,1
Cc1ccc(S(=O)(=O)N(CC(=O)NCCSc2ccccn2)c2cc(C)cc(C)c2)cc1,1,1,1,1,1,0,1,1,1
Cc1cc(=O)[nH]c(=S)[nH]1,1,1,1,1,1,1,1,1,1
CCCCC1CCC(C(=O)NC2CCS(=O)(=O)C2)CC1,1,1,1,0,1,1,1,1,0
CCc1cc(C)cc(OCCNC(=O)c2cncc(Br)c2)c1,1,1,1,1,1,1,1,1,1
CC1(C)NC(=O)N(CC(O)COc2ccc(N3C(=O)c4ccccc4C3=O)cc2)C1=O,1,0,1,1,1,1,1,1,0
CCOC(=O)CSc1nc2cc(OCC)ccc2cc1C#N,1,0,1,0,1,1,1,1,1
CCCc1ccc(C(=O)CCC(=O)O)cc1,1,1,0,1,1,1,0,1,0
CCN1/C(=C(\O)c2ccccc2)C(=O)c2ccccc2S1(=O)=O,1,1,1,0,1,1,1,1,1
Cc1cc(NC(=S)NC(=O)c2ccco2)c2ccccc2n1,1,1,1,1,1,1,1,1,1
CCCCOc1ccc(NC(=O)C(=O)NCCC2=CCCCC2)cc1,1,1,1,1,1,1,1,1,1
c1ccc2c(N3CCCCC3)nc(-c3ccncc3)nc2c1,1,1,1,1,1,0,1,1,1
C/C(=C\c1cc(C(=O)O)c(C)o1)CO,1,1,0,0,1,1,1,1,1
FC(F)(F)c1cc(-c2ccccc2)nc(NCC2CCCO2)n1,1,1,1,1,0,1,1,1,1
CC(C)CNC(=O)C1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2Cl)CC1,0,1,0,0,0,1,1,1,1
CCN(CC)S(=O)(=O)c1cccc2nsnc12,0,1,0,1,1,1,1,1,1
COc1ccc(NC(=O)CCCN2C(=O)C3C4C=CC(C4)C3C2=O)c(OC)c1,1,0,1,0,1,1,1,1,1
CCC(C)NC(=O)CSc1nnc(-c2ccc(C(C)(C)C)cc2)n1C,0,0,1,1,1,1,1,1,1
CCc1ccc(NS(=O)(=O)N(C)C)cc1,1,1,1,1,1,0,1,1,1
COC(=O)c1ccc(NC(=O)CSc2nc(=O)c3ccccc3[nH]2)cc1,1,1,1,1,1,1,1,1,0
O=C(CN1C(=O)c2ccccc2C1=O)Nc1cccc2cccnc12,1,0,0,0,0,1,1,1,0
O=C(Cc1ccccc1)Nc1nc2ccccc2[nH]1,1,1,0,0,1,1,1,1,1
COc1cc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)c2ncccc2c1,1,1,1,1,1,1,1,0,1
O=C(NC(=S)Nc1ccc(F)c([N+](=O)[O-])c1)c1ccccc1F,1,1,1,1,1,1,1,1,1
CCOc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)OCCO4)c3ccccc3n2)cc1,1,1,1,1,1,0,1,1,1
Cc1ccc2nc(Nc3ncc4c(n3)CCCC4=O)nc(C)c2c1,1,0,1,1,1,1,0,1,1
CN(C)C(/C=C/Nc1ccc([N+](=O)[O-])cc1)=C(C#N)C#N,1,1,1,1,1,1,1,1,1
O=C(c1cccs1)N(Cc1ccco1)C1CCS(=O)(=O)C1,1,1,1,1,0,0,1,1,1
Cc1cccc(NC(=O)Cn2cnc3c(cnn3-c3ccc(F)cc3)c2=O)c1C,1,1,0,1,1,1,0,0,1
COc1ccccc1N1CCN(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CC1,1,1,1,1,1,1,1,1,1
C#CCNC(=O)C1=CC(c2csc3ccccc23)CC(OCCCCO)O1,1,1,1,1,1,1,1,1,1
CCOC(=O)c1sc2sc(C(=O)OCC)c(CN3CCOCC3)c2c1CN1CCOCC1,1,1,1,1,0,1,1,1,1
N#Cc1c(NC(=O)c2ccc(Br)o2)n(-c2ccccc2)c2nc3ccccc3nc12,0,1,1,1,1,1,1,1,0
CC(=O)C1=C(O)C(=O)N(c2cc(C(C)(C)C)on2)C1c1ccc(C(C)C)cc1,0,1,0,1,0,1,1,1,1
CCCOc1cccc(NC(=O)c2c(-c3ccccc3)noc2C)c1,1,1,0,1,1,1,0,0,0
CCN1C(=O)/C(=C/N(C)c2ccccc2)OC1=S,1,1,1,0,1,1,1,0,1
O=C(c1ccco1)N1CCN(c2cccc(Cl)c2)CC1,1,0,1,1,1,1,1,1,1
C=C1CSc2nc(=O)c3c4c(sc3n21)CCCC4,1,1,1,1,0,1,0,1,1
Cc1ccsc1/C=C1\CCc2ccccc2C1=O,1,1,1,1,1,0,1,1,1
C=CCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2,1,1,1,0,1,1,1,1,1
c1ccc(-c2nc3ccccn3c2NCc2ccc3c(c2)OCO3)cc1,1,1,1,1,1,0,1,1,1
Cc1ccc(OCC(=O)NNC(=O)c2cc(C)[nH]n2)cc1,1,1,1,1,1,1,1,1,1
CC(C)(C)NC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,1,1,1,1,1,1,1,1,1
COc1ccccc1CNC(=O)CN1CCN(S(=O)(=O)c2cccs2)CC1,1,1,1,1,1,1,1,1,1
COc1ccccc1NC1SC(=O)N(c2ccccc2)C1=O,0,0,1,1,0,1,0,0,1
CCCn1c2ccccc2c2nnc(SCC(=O)Nc3cc(C)on3)nc21,1,1,1,1,1,0,1,1,1
Cc1nc2c(C(=O)NCc3ccc4c(c3)OCO4)c[nH]n2c(=O)c1Cc1ccccc1F,1,1,0,1,1,1,1,1,1
CC(C)C(=O)Nc1ccc2c(c1)nc1n2CCSC1,1,1,1,1,1,1,0,1,1
CCOc1ccc(-c2nnn(CC(=O)NCc3ccc(C)cc3)n2)cc1,1,1,1,1,1,1,1,1,1
CCOc1ccc(NC(=S)NCc2ccco2)cc1,1,1,1,1,1,0,1,1,1
COc1ccc(-c2nc3c(c(SCC(=O)N4CCOCC4)n2)COC(C)(C)C3)cc1,1,1,0,1,1,1,0,1,1
CCCCn1c(SCc2cccnc2)nc2c1c(=O)n(C)c(=O)n2C,1,1,1,1,0,1,1,1,1
O=C(Nc1cnn(Cc2ccc(Cl)cc2)c1)C1CCCC1,0,0,1,1,1,1,1,1,1
COc1cc2c3c(c1)C1(C(=O)N3C(C)(C)C=C2C)C(C#N)=C(N)Oc2cc(O)ccc21,1,1,1,1,1,1,1,0,0
COc1ccc2nc(Nc3ccc4c(c3)OCO4)sc2c1,1,1,0,0,0,1,1,0,1
CCN(CC)CCNC(=O)c1c(C)oc2cc(Br)c(OC)cc12,0,1,1,1,1,1,1,1,1
COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSc1nnc(-c2cccnc2)n1C,1,1,0,1,1,1,0,1,0
Cc1ccc(C(=O)OCc2cn(-c3ccccc3)nn2)cc1,1,1,1,1,1,1,1,1,1
COc1ccc(/C=N/NC(=S)NC2CCS(=O)(=O)C2)cc1,1,1,1,1,1,1,1,1,1
COc1ccc(CCNC(=O)CCn2c(=O)oc3ccccc32)cc1,1,1,0,0,1,1,1,0,0
CCC(c1nnnn1Cc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,1,0,1,1,1,1,1,1,1
O=C(NCCOCC(F)(F)C(F)F)c1cc(F)c(F)cc1Cl,1,1,1,1,1,1,1,1,0
O=C(O)CC1=C(O)C(=O)N(c2ccccc2)C1c1ccc(Br)cc1,1,1,1,1,1,1,1,1,0
Cc1ccc(C)c2[nH]c(=O)c(C(c3nnnn3CCc3ccccc3)N3CCOCC3)cc12,1,1,1,1,1,1,1,1,1
Cc1cc(Nc2nnnn2-c2ccccc2)n(-c2ccc(Cl)cc2)n1,0,1,1,1,1,1,1,1,0
COc1ccc(C(=O)Cn2c(N3CCOCC3)nc3c2c(=O)n(C)c(=O)n3C)cc1,1,1,1,1,1,1,1,1,1
Cc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3c(C)nn(-c4ccccc4)c32)c1C,1,1,1,1,1,1,1,1,1
CN1C(=O)C2(N=c3ccccc3=C3Nc4ccccc4N32)c2ccccc21,1,1,0,1,1,1,1,1,1
CC(C)(C)OC(=O)N1CCC(c2c(C(=O)O)cnn2-c2ccc(Cl)cc2)CC1,0,1,1,1,1,1,1,1,1
O=C1NC(=O)C2(Cc3ccccc3N3CCOCC32)C(=O)N1c1ccccc1,1,1,1,1,1,0,1,1,1
Cc1nn2c(=O)cc(CSc3nc4ccccc4[nH]3)nc2s1,0,0,1,1,1,1,1,1,0
O=C1CC(c2cc3c(cc2Br)OCO3)C2=C(CCCC2=O)N1,0,1,1,1,1,1,1,1,0
CCC(=O)Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1,1,1,1,1,1,0,1,1,1
CN1CCN(CCCNC(=O)c2cn(C)c3ccc(S(=O)(=O)N(C)C)cc3c2=O)CC1,1,1,1,1,1,1,1,1,1
COC(=O)c1ccccc1NC(=O)CN1CCC(n2nnc3cc(F)ccc32)CC1,1,1,0,0,1,1,1,1,1
Cc1cccc(CCNC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)c1,1,1,1,1,1,1,1,1,1
CC1(C)CC(C(=O)Nc2nccs2)CCO1,1,1,1,1,1,1,0,1,1
CCC1=C/C(=C(\Cc2ccccn2)NO)C(=O)C=C1O,1,1,1,1,1,0,1,1,1
COc1ccc(N(C(=O)Nc2ccc(Cl)cc2)C2=NCCC2)cc1,0,1,0,1,1,1,0,1,1
CCNc1nc2c(c(=O)n(Cc3ccccc3)c(=O)n2C)n1Cc1ccccc1,0,1,1,1,1,1,1,0,1
COc1ccc(C(=O)NNC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1,1,1,1,1,1,1,1,1,1
Cc1ccc(/C(O)=C2/C(=O)C(=O)N(Cc3ccco3)C2c2cccs2)cc1,1,1,1,1,1,1,0,1,1
CN1CCN(Cc2nc3c([nH]2)c(=O)[nH]c(=O)n3C)CC1,1,0,1,1,1,1,1,1,1
C=CCn1c(SCC(=O)N2CCN(c3ccc(F)cc3)CC2)nnc1-c1cccs1,1,1,1,1,0,0,0,1,1
COc1ccccc1-c1cc(C(=O)N2CCCCC2)no1,0,1,0,0,1,0,1,1,1
C(=C/c1ccccc1)\CN1CCN(Cc2ccc3c(c2)OCCO3)CC1,0,1,1,1,1,1,1,1,1
CCOC(=O)C1CCN(C(=O)CCNC(=O)c2cc(OC)c(OC)c(OC)c2)CC1,1,1,1,1,1,1,0,0,1
O=C(NCCCn1ccnc1)c1cccc(S(=O)(=O)Nc2ccccc2F)c1,1,0,1,1,0,1,1,1,1
COc1nc(OC)nc(N(C)CCO)n1,1,1,1,0,1,1,0,0,0
S=C(Nc1ccccc1)N1CCN(C/C=C/c2ccccc2)CC1,1,1,1,1,1,1,1,1,1
Cn1c(CSc2nc3ccccc3s2)n[nH]c1=S,1,1,1,1,0,1,0,1,0
CC1=C(C)CC(C(=O)NCCc2ccccc2)C(C(=O)O)C1,1,1,1,1,1,0,1,1,1
OC1CCCN(Cc2ccc3ccc4cccc5ccc2c3c45)C1,1,1,1,1,1,0,1,1,1
COc1ccc2c(c1OC)C(=O)N1c3cccc(Cl)c3C(=O)OC21,1,0,1,1,1,1,1,1,1
Cc1ccccc1-c1nnn(CC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)n1,0,1,1,1,1,1,1,1,1
Cc1c(C(=O)N2CCN(c3ccccn3)CC2)sc2ncnc(N3CCN(c4ccccc4)CC3)c12,0,1,1,1,1,1,1,1,1
Cc1ccc2nc(N3CCC(C(=O)N4CCC5(CC4)OCCO5)CC3)sc2c1,1,1,0,1,1,0,1,1,1
Cc1nn(-c2ccc(F)cc2)c2c1cc(C#N)c1nc3ccccc3n12,1,1,0,1,1,1,1,1,1
CC1=NN(C(=O)c2ccc(Cn3nc(C)cc3C)o2)C(O)(C(F)(F)F)C1,1,1,1,1,1,1,1,1,1
C/C(=N\NC(=O)c1sc(NS(=O)(=O)c2ccccc2)nc1C)c1ccccc1,1,1,1,1,1,1,1,1,1
COc1cccc(-c2[nH]nc3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)c1,1,1,1,1,1,1,1,1,1
Cn1c2c(c(=O)n(C)c1=O)CN(CCN1CCNCC1)CN2,1,1,1,0,1,1,1,1,1
O=C(Nc1ccc([N+](=O)[O-])cc1)C1C(c2ccccc2)=C1c1ccccc1,1,1,1,1,1,0,1,1,1
CCOc1ccc(CN2CCCN(C)CC2)cc1,1,1,1,1,1,0,1,1,1
O=C(NCCCN1CCOCC1)c1ccc(CS(=O)(=O)c2c(Cl)cccc2Cl)o1,1,1,1,1,1,1,1,1,1
CCCCOc1ccccc1NC1=NS(=O)(=O)c2ccccc21,1,1,1,1,1,0,1,1,1
Cc1ccc(S(=O)(=O)N(C)CCCC(=O)n2nc(C)cc2C)cc1,1,0,1,1,1,1,0,1,1
CCCCn1c(CN2CCN(C(=O)c3ccco3)CC2)nc2c1c(=O)n(C)c(=O)n2C,0,0,1,1,1,1,1,1,1
COc1ccc(Cl)cc1C(=O)NCC(c1ccco1)N1CCCC1,1,1,0,1,1,1,0,1,1
O=S(=O)(c1cccc2ccccc12)n1nnc2ccccc21,1,1,1,1,1,1,1,1,1
CCc1ccc(NC(=O)CCn2c(=O)oc3ccccc32)cc1,1,1,1,1,0,0,1,1,0
CC1CC(=O)c2cnc(NCc3ccco3)nc2C1,1,1,1,1,1,1,1,1,0
CC1CCCCC1NC1=NCCS1,1,1,1,1,1,1,1,1,1
O=C(COC(=O)CSc1ccc2ccccc2c1Br)NC1CC1,1,1,1,1,1,1,1,1,1
CCOC(=O)c1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1,1,1,1,1,1,1,0,1,0
Cc1ccc(OCCNS(=O)(=O)c2ccc(N3CCCC3=O)cc2)cc1,1,1,1,1,1,1,1,1,1
O=C(Nc1ccc(Br)cn1)c1ccc2nccnc2c1,1,1,1,1,1,1,1,1,0
COC(=O)c1ccc(CSc2nnc3c(Cl)cc(Cl)cn23)o1,1,1,1,0,1,1,1,1,0
COc1ccc(C(CC(=O)O)NC(=O)c2cccs2)cc1,1,1,1,1,1,1,0,1,0
CC(C)c1nc(SCC(=O)NCc2ccccc2)n[nH]1,1,0,1,1,1,1,1,0,1
COC(=O)C1C(=O)c2c([nH]c(C(=O)OC3CCCC3C)c2C)CC1C,1,1,0,1,1,1,1,1,1
COC(=O)C(Cc1ccccc1)NC(=O)CSc1nc(=O)cc(N)[nH]1,1,1,1,1,1,1,1,1,1
Cc1cccc(Cn2c(=O)n(CCCC(=O)NCc3ccco3)c(=O)c3ccccc32)c1,0,1,1,1,0,1,0,0,1
CC(=O)c1ccc(N2CCN(C(=O)C3CCCN(S(=O)(=O)c4cnc[nH]4)C3)CC2)cc1,1,1,0,1,1,1,1,0,1
COc1ccc2c(c1)C(=O)c1ccccc1CO2,1,1,1,1,1,1,1,1,1
CC(=O)/C(=N\Nc1ccc(Cl)cc1)Sc1nnc(-c2ccccc2)n1-c1ccccc1,1,1,1,1,1,1,1,1,1
Cc1nnc(N/N=C/c2ccco2)n1N,1,1,1,1,1,1,1,1,1
O=C(CN1C(=O)CCS(=O)(=O)c2ccccc21)Nc1cccc(Cl)c1,1,1,1,1,1,1,1,1,1
O=C(C1CCC1)N1CCc2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21,0,1,0,0,0,1,1,1,1
COc1ccccc1NC(=O)N1CCCC1C(=O)NCc1ccc(F)cc1,1,1,0,1,1,1,1,1,1
O=C(OCC#CCSc1nnc(-c2cccc3ccccc23)o1)c1cccs1,1,1,1,1,0,1,1,1,1
CCCn1c(SCC(=O)N2CCN(c3ccc(OC)cc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,1,1,0,0,1,1,1,1,1
CS(=O)(=O)N1CCN(C(=O)C(Sc2ccccc2)c2ccccc2)CC1,1,0,1,1,1,1,1,1,1
CC(C)C(=O)c1cn(CC(=O)NCC2CCCO2)c2ccccc12,1,0,1,1,0,0,1,1,0
CCOc1ccc(C(=O)Nc2c(C(N)=O)oc3ccccc23)cc1,1,1,1,0,0,1,0,0,0
O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ncn[nH]1,0,1,1,1,1,1,0,1,1
Cc1ccc(-c2nnc3c4ccccc4c(C)nn23)cc1NC(=O)CN1CCOCC1,1,0,1,1,1,1,1,1,1
Cc1cccc(N(CC(=O)NCc2ccco2)C(=O)CCC(=O)Nc2ccccn2)c1,1,1,1,1,1,1,1,0,1
S=c1[nH]ncn1/N=C/c1cccc(Oc2ccccc2)c1,1,1,1,1,1,1,1,1,1
CCCc1ccc(Oc2cc(Cl)nc(N)n2)cc1,1,1,1,1,1,1,1,1,1
O=C(CCC(=O)c1ccccc1)NCCOc1ccccc1,1,1,1,1,1,1,1,1,1
COCCCNC(=O)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1,1,1,1,1,1,1,1,1,1
N#CCSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1,0,1,1,1,0,1,1,1,1
COc1ccc(OCc2cccc(C(=O)Nc3cc(C)on3)c2)cc1,1,1,1,1,1,1,1,1,0
CCC(C(=O)N1CCc2ccccc21)c1ccccc1,1,1,1,1,1,0,1,1,1
COCC(=O)Nc1nnc(C2CCCCC2)s1,1,0,0,1,1,1,0,0,1
O=C1CC(c2ccccc2)Sc2nc3ccccc3n21,1,1,1,1,1,0,1,1,1
COc1ccc(N2CCN(C(=O)CSc3nnc4nc(C)cc(C)n34)CC2)cc1,0,1,1,1,0,1,1,0,1
C=C1C2(C(=O)Nc3ccc(SC(F)F)cc3)CCC(C2)C1(C)C,1,1,1,1,1,1,1,1,1
Cc1cccc(C)c1-n1c(SCC(=O)N2CC(=O)Nc3ccccc32)nc2ccccc2c1=O,1,1,1,1,1,1,1,1,1
CCCC(=O)NC1=CC(=O)/C(=C2/Nc3cc(C)c(C)cc3O2)C=C1,1,0,0,1,1,1,0,0,1
CCOc1ccc(-c2nn3c(-c4ccc(F)cc4)nnc3s2)cc1,0,0,1,1,0,1,1,1,1
CN1CCCN(C(=O)Cc2c(Cl)cccc2Cl)c2nc3ccccc3nc21,0,1,1,1,1,1,0,1,1
COCCNS(=O)(=O)c1ccc2c(c1)C(=O)c1cc(S(=O)(=O)NCCOC)ccc1-2,1,1,1,1,0,1,1,1,1
CC(=O)c1cccc(NC(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1,1,0,1,1,1,1,1,0,0
COc1cc(C2c3c(n[nH]c3C)C(=O)N2c2ccc(Br)cc2)ccc1O,0,1,1,1,1,1,0,1,0
Cc1ccc(C)c(Cn2cnc3c(cnn3C(C)(C)C)c2=O)c1,1,1,0,1,1,1,1,1,1
O=C(COC(=O)c1ccc(Br)o1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,1,1,1,1,1,1,1,1,0
COc1cccc(-c2noc(C3CCCN(C(=O)Cc4ccccc4)C3)n2)c1,1,1,1,1,0,1,0,0,0
CCCCCn1c(CCNC(=O)c2cccs2)nc2ccccc21,1,1,1,1,1,1,0,1,1
CCC(C)NS(=O)(=O)c1ccc(OCC(=O)NCc2ccco2)cc1,1,1,1,1,0,1,1,1,1
O=C(CSc1nnnn1C1CCCC1)Nc1cccc(NC(=O)c2ccco2)c1,0,0,1,1,1,1,1,1,1
Cc1c(NC(=O)C2CCCN(S(=O)(=O)c3cnc[nH]3)C2)c(=O)n(-c2ccccc2)n1C,1,0,1,1,1,1,1,1,1
O=C(NCc1cccnc1)c1ccc(CS(=O)(=O)Cc2ccc(Cl)cc2)o1,1,1,1,1,0,1,1,1,1
O=C(NC1CCCCCC1)c1nc2ncccn2n1,1,0,0,1,1,1,0,1,1
COc1ccc(-c2noc(CCC(=O)Nc3cccnc3)n2)cc1OC,1,1,1,1,1,1,1,0,0
Cc1nnsc1Sc1ccccc1C(=O)O,1,1,1,1,1,1,1,1,1
COC(=O)c1ccc(Oc2nc(NC(C)C)nc(SC)n2)cc1,1,1,0,1,1,1,0,1,0
Cc1ccccc1CNC(=O)c1ccccc1N,1,1,1,1,1,0,1,1,1
O=C(COC(=O)c1cc2ccccc2s1)Nc1cccc2ccccc12,1,1,1,1,1,0,1,1,1
CC(=O)c1ccccc1OC(=O)CCN1C(=O)c2ccccc2C1=O,1,1,1,1,1,1,1,1,1
COc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,1,1,1,1,1,1,0,0,0
